channel_id,title,description,published_at,country,view_count,comment_count,subscriber_count,video_count,is_verified,keywords,profile_picture_url
UC2KfmYEM4KCuA1ZurravgYw,Amigoscode,,2010-10-04T17:12:48Z,GB,38898885,0,1040000,442,False,"java ""spring boot"" kotlin aws docker kubernetes git github",https://yt3.ggpht.com/vG0EALACCbztcELYhUnp4C3jzaZFZRCZD4S4l03PXvExhCzVWJhGBq92N0Sejk7YlWf97yAFMA=s88-c-k-c0x00ffffff-no-rj
UCvkTPvZ0qILEqlPgdHTTO8Q,Insight Lab,"Canal do laboratório Insight lab. Aqui divulgaremos cursos e conteúdos relacionados a Ciência Dados, Machine Learning, Big Data e assuntos relacionados.",2019-11-07T19:07:11.198065Z,BR,275008,0,5360,174,False,"datascience; ""ciencia de dados"" ""data science"" ""machine learning"" ""aprendizado de máquina"" ""big data""",https://yt3.ggpht.com/ytc/AIdro_nNXX0ioOMYzvER08_BAPUuUzW2YXdaw2LLiVh5v0YS=s88-c-k-c0x00ffffff-no-rj
UCV8fI2WS-BrNLZQeDVFDXRw,Área Restrita Brasil,Olá Desenvolvedor! Meu foco é encurtar o tempo de aprendizado do aluno e fazer com que você consiga parar de perder tempo com teorias e focar muito mais na execução. Aprenda a programar aqui no Área Restrita Brasil.,2018-11-24T03:00:20Z,BR,56856,0,1270,22,False,"""Curso de Java Completo"" java ""curso de java"" ""curso de java para iniciantes"" ""java completo 2021"" ""curso java completo 2021"" ""introdução ao java"" ""primeiros passos java"" ""curso java"" Java ""Como aprender Java"" arb2021 ""Algoritmos e lógica de programação"" ""lógica de programação"" ""algoritmos e logica de programação"" ""logica de programação java""",https://yt3.ggpht.com/mdOAEPQGn2IeahM5UL1bPgiKqLY8C71NJ8kETKFniFo_Eojz-LbNf22JwwP6kIja4ny_5PskMQ=s88-c-k-c0x00ffffff-no-rj
UC42pOSNg804f1wCcj7qL0mA,Coding with John,"Hi, I'm John! I'm a Lead Java Software Engineer and I've been in the programming industry for more than a decade. I love sharing what I've learned over the years in a way that's understandable for all levels of Java learners.

Learn or improve your Java by watching it being coded live!
",2019-10-07T04:37:04Z,US,17339381,0,357000,92,False,"Java ""learn java"" ""java tutorial"" programming ""programming tutorial"" ""learn to code"" ""coding tutorial"" ""java beginners"" coding",https://yt3.ggpht.com/ytc/AIdro_n9Mv8CKnWpMmo4opj7Co6MlSdRQBK3Y9JpTtQ-LhZwwQ=s88-c-k-c0x00ffffff-no-rj
UC42pOSNg804f1wCcj7qL0mA,Coding with John,"Hi, I'm John! I'm a Lead Java Software Engineer and I've been in the programming industry for more than a decade. I love sharing what I've learned over the years in a way that's understandable for all levels of Java learners.

Learn or improve your Java by watching it being coded live!
",2019-10-07T04:37:04Z,US,17339381,0,357000,92,False,"Java ""learn java"" ""java tutorial"" programming ""programming tutorial"" ""learn to code"" ""coding tutorial"" ""java beginners"" coding",https://yt3.ggpht.com/ytc/AIdro_n9Mv8CKnWpMmo4opj7Co6MlSdRQBK3Y9JpTtQ-LhZwwQ=s88-c-k-c0x00ffffff-no-rj
UCqQn92noBhY9VKQy4xCHPsg,Loiane Groner,"Java Champion, Google Developer Expert, Microsoft MVP, Oracle ACE – Loiane brings 18+ years of experience to this channel dedicated to Angular, Java, Spring Framework, VSCode, Cloud, and more!

I hope my content proves to be a valuable resource for you, inspiring you to reach new heights in your development endeavors.
",2006-10-21T16:33:39Z,US,15580774,0,153000,605,False,"Java Loiane ""loiane groner"" sencha extjs phonegap cordova ""estrutura de dados"" ""cursos grátis"" ""cursos com certificado"" ""visual studio code"" vscode angular ""angular 2"" ""angular 4"" ""angular 5"" ""angular 6"" ""angular 7"" ""angular 8"" ""curso java"" ""curso angular"" java ""curso java"" ""java intermediario"" ""java avançado""",https://yt3.ggpht.com/ytc/AIdro_lOi7TaoTbv0tWJOX0epBx1_tjLsBF99clR2wO8pJVAPlcC=s88-c-k-c0x00ffffff-no-rj
UC5Im-W42f-jIYZp-VXqkmpQ,Nostalgia Java (BR) ,"Olá! Sejam bem-vindos ao canal Nostalgia Java! ☕ 

🔵 Aqui você vai encontrar:

• PACKS (PACOTES) DE JOGOS;

• LISTAS (POR GÊNERO, FRANQUIA E ETC...);

• COMPARAÇÕES GRÁFICAS ENTRE DIFERENTES VERSÕES (MAIS E MENOS COMPLETAS);

• GAMEPLAYS;

• ANÁLISES;

• APRESENTAÇÕES DE DETALHES INTERESSANTES E IMPRESSIONANTES JÁ ENCONTRADOS;

• E MUITO MAIS...

✴ Se sua vida foi marcada por um telemóvel antigo com suporte à linguagem de programação Java Micro Edition, na qual diversos jogos incríveis e divertidíssimos tomavam completamente seu tempo e te alegravam por grande parte de sua infância/adolescência... aqui, é seu lugar! ;)

☕☕☕",2020-05-26T21:14:10.125732Z,BR,175245,0,2270,74,False,"jogo game ""jogos java"" ""games java"" ""jogos java em português"" ""games java em português"" ""pack de jogos"" ""pack de games"" ""pack de jogos java"" ""pack de games java"" ""games java em apk"" ""jogos java em apk em português"" ""games java em apk em português"" detalhe ""detalhes em jogos"" ""detalhes em games"" ""detalhes em jogos java"" ""detalhes em games java"" comparação ""detalhes em jogos java em português"" ""jogos java em apk"" ""comparação gráfica de jogos java"" ""comparação gráfica de games java""",https://yt3.ggpht.com/A2fBKZaiUPveleSWAjVdK8SEDIWBAth5-bkOI-rnu9be5SbaTYu8PVsE1JFn-ZTszgM8CXFxDcM=s88-c-k-c0x00ffffff-no-rj
UCKfT1GDKaC0LC525REjgDDA,Makoto Play,"Fala pessoal, beleza? Meu nome é Makoto, faço vídeo aqui neste canal desde Abril de 2020, e o canal é focado principalmente em conteúdos sobre Minecraft, Genshin Impact e Honkai Star Rail.
",2021-04-12T16:39:00.529799Z,BR,911943,0,6280,144,False,"""tutorial minecraft"" redstone ""tutorial redstone"" farm ""farm minecraft"" ""makoto play"" makotoplay makotoplayer ""makoto player"" minecraft genshin ""genshin impact"" mihoyo",https://yt3.ggpht.com/UsEKo3sDXrSSji6-r8iv0zAxDMqhMKgJvXqICAp0qvuuSyUb9ZeWOK_k5HP1AumaXBEiLCXsIXg=s88-c-k-c0x00ffffff-no-rj
UCA-jjEQcajT3HSi60ao9cNw,Wassargarten Plantas Aquáticas,,2018-01-27T18:00:10Z,,105329,0,2290,53,False,,https://yt3.ggpht.com/ytc/AIdro_mix8GQdATXW1naoCpYgNRNYGDrYFOSP9D_Guu2VLifnEE=s88-c-k-c0x00ffffff-no-rj
UCt9lHt5bMpafypEDwj6J2WQ,coder4life,"Web development and programming tutorials for front-end and back-end development. You will find tutorials about Java, JavaScript, React, Vue, Node.js, Go, PHP, and CSS.",2019-12-23T14:52:28.413718Z,DE,416475,0,2360,187,False,javascript js php html css webdevelopment tutorials coding programming nodejs development react java spring,https://yt3.ggpht.com/ytc/AIdro_kauNZIvewq5WHGEp8VvfypcWBlMY969QC6EJtsc9ymvQ=s88-c-k-c0x00ffffff-no-rj
UCL6usCVj8wV_j2LeY7pO1DA,We Bodyboard,"Welcome to the official Youtube channel of WeBodyboard.com. The biggest online bodyboarding media company on the web. 

As with webodyboard.com, we aim to showcase talented riders and cinematographers from around the world. All videos are original content and are exclusives to We Bodyboard, If you have an idea for video, let us know, we would love to work with you. 

Hope you enjoy the channel! Cheers legends!!! - Jason",2014-03-04T14:50:23Z,GB,8759939,0,22800,1329,False,"bodyboarding bodyboard surf surfing wave waves slabs bodyboarder ""boogie board"" ""we bodyboard""",https://yt3.ggpht.com/ytc/AIdro_n7W4boVtXUTXrfo8PaOMk9mAoW2zhlBZ8uyweOlaZmEFU=s88-c-k-c0x00ffffff-no-rj
UCw2BW5meICx7PwaD9FE_dtA,GumezZ,,2014-07-25T22:05:15Z,,4017,0,17,1,False,,https://yt3.ggpht.com/ytc/AIdro_ldnPn-WcBY7hpAlpSG06j1LfOObQZciaUMW0Eib7U9HSs=s88-c-k-c0x00ffffff-no-rj
UC3OVKmt3Z2dOUldrf41k-wg,Saiba Rápido,"Olá! Seja bem-vindo ao canal Saiba Rápido! Aqui você pode assistir  vídeos com conteúdo rápido e objetivo. Poderá tirar dúvidas sobre alguns assuntos de maneira clara e eficiente. Inscreva-se no canal para acompanhar nosso trabalho. Obrigado, até breve! 🎬",2021-10-19T15:19:21.574246Z,,1120,0,6,4,False,,https://yt3.ggpht.com/1uknQFUpcCm1wleq-hR1M8jbyTqq8PI5-lNDCK8cebudn4ZUFDVBZjQzs2UdX0RQ9cpUESUO=s88-c-k-c0x00ffffff-no-rj
UC9mnhwuXFvXhZg0p-3lWyzg,Lucon,"Hi, this is the official channel of Lucon here I upload funny and entertaining gaming videos.

Aur ab tum Subscribe karlo yaar maza aa jayega!

FOR ADVERTISING/ SPONSORSHIP & ANY OTHER BUSINESS RELATED QUERIES YOU CAN CONTACT ME AT

krishnakashyap5152@gmail.com
",2021-09-26T08:36:21.322178Z,IN,314459422,0,1090000,440,False,"Minecraft ""Minecraft shorts"" ""Youtube shorts"" Lucon ""Lucon Gaming"" ""Minecraft funny videos"" ""Minecraft funny shorts"" ""Minecraft lucon"" ""Lucon minecraft"" ""Lucon shorts"" ""Lucon gaming shorts"" ""Minecraft pe"" ""Minecraft funny"" ""Minecraft in hindi"" Shorts ""Minecraft short videos"" ""Minecraft gameplay"" ""Funny short videos"" ""Minecraft pe shorts"" ""Mcpe shorts"" ""Lucon minecraft shorts"" ""Lucon minecraft pe"" Short ""Minecraft game"" Gaming Gamer Gameplay ""Funny gaming videos"" ""Gaming funny"" Game Shortvideos",https://yt3.ggpht.com/uO-iw4ZItwfMUdRSnXPFYyHmtIIDTgR47gaZS5Sv-eTVPWsR9GZxThFRp8mkftGcOytgP0Ln0g=s88-c-k-c0x00ffffff-no-rj
UCm3S1GON2exuGPapvDkS8Yw,Uttamsoft,"I am Uttam. I'm java trainer having years of experience. 
I hereby at my channel 'uttamsoft' will provide the best programming training for free.

My Channel will cover-
● Core java
● Advance java
● JDBC
● Hibernate
● Spring
● Spring Boot
● Microservices
● C language
● C++ language
● HTML
● CSS
● MySQL

Subscribe & Enjoy :)

For Training / Business Queries, you can contact me on-
📧 uttamsoftonlinetraining@gmail.com

  

",2020-07-31T08:27:02.569811Z,IN,429954,0,1280,179,False,"uttamsoft Uttamsoft ""core java by uttamsoft"" ""File handling in java"" java ""jdbc in java"" ""uttam soft"" utamsoft ""utam soft"" ""awt in java by uttamsoft"" ""C programming by uttamsoft"" ""c language""",https://yt3.ggpht.com/igbzsNd9FNLOgolgbYj-x6rV_Zokt2HKM6S9y6oFBj0Kz5nJlvjoC69b7aG8OWI-OLQYqxYa67w=s88-c-k-c0x00ffffff-no-rj
UC3Qe9c8dZqnjwcDD2vCZBKQ,Python Life,"Why PythonLife?
1.We Provided 45+ Free IT Courses in Telugu
2.30k+ Professional & Freshers Career Transitions Non IT to IT



Telugu People Most Loved Learning Platform


For collaborations Feel free to Mail
pythonlifekiran@gmail.com
",2020-08-25T04:01:27.832658Z,IN,27787904,0,411000,3163,False,"""python telugu"" ""python in telugu"" ""python life python"" ""python life machine learning"" ""pythonlife computervision"" ""pythonlife deep learning"" ""pythonlife django"" ""python full course in telugu"" ""python for beginners in telugu"" ""python telugu full course"" ""python projects in telugu"" ""what is python"" ""what is coding in telugu"" ""python python life"" ""pythonlife yt"" ""python videos"" ""coding in telugu"" ""it jobs in telugu"" ""highest paying it jobs telugu"" ""python jobs"" ""data science in telugu""",https://yt3.ggpht.com/ytc/AIdro_ltbYjrcH3PLTmZEAC_yEn8cEpfFaTrpn75MMKM8jIBBQ=s88-c-k-c0x00ffffff-no-rj
