video_id,title,description,channel_id,published_at,category_id,tags,view_count,like_count,comment_count,duration,definition,caption,licensed_content,privacy_status,license,embeddable,public_stats_viewable,is_made_for_kids,thumbnail_url,default_audio_language,default_language,actual_start_time,scheduled_start_time,actual_end_time,scheduled_end_time,concurrent_viewers,active_live_chat_id,recording_date,topicCategories,processing_status,parts_total,parts_processed,time_left_ms,processing_failure_reason
bFrZZ1kHfOY,Quanto ganha um Administrador de Banco de Dados?,"No vídeo de hoje iremos abordar as faixas salariais dos administradores de banco de dados de acordo com uma pesquisa que realizamos.
Se você possui interesse nessa profissão é fundamental entender as faixas salarias pagas pelas empresas de acordo com o nível de senioridade dos funcionários.
Acompanhem o vídeo de hoje e tirem suas conclusões se os salários pagos para administradores de banco de dados são atraentes e te deixam interessado em entrar para esse mercado.
-------------------------------------------------------------------------------------------------------------------------
Fontes de pesquisa do Vídeo:
HTTPS://www.lovemondays.com.br
--------------------------------------------------------------------------------------------------------------------------
música - https://www.bensound.com
--------------------------------------------------------------------------------------------------------------------------
Links dos vídeos anteriores:
1 - Expectativa para o mercado de tecnologia
https://youtu.be/UjZ2ltCRmKw
2 - Qual a diferença entre os cursos de Tecnologia disponíveis na Universidade
https://youtu.be/qRFC_T5cfnE
3 - Análise das matérias do curso de Sistemas de Informação
https://youtu.be/SzvOzwInvF4 
4 - Análise das matérias do curso de Ciência da Computação
https://youtu.be/KNrvf7EO3IE
5 - Análise das matérias do curso de Engenharia da Computação
https://youtu.be/1EbMjET3-00
6 - Análise das matérias do curso de Engenharia de Software
https://youtu.be/aeuFF836Xd4
7 - Qual o conhecimento esperado após se formar nos cursos de Tecnologia
https://youtu.be/Rir7YJJZaEg
8 - Quais habilidades você deve ter para ser um bom profissional de Tecnologia?
https://youtu.be/UcTl7SF8PsA
9 - Quanto ganha um analista de negócios?
https://youtu.be/UqPg8rpttIo
10 - Quanto ganha um programador?
https://youtu.be/0bN0Gik91Sg",UCNjO4I65g0m4MRQuz6qqT4w,2021-12-22T23:11:56Z,27,"['Administrador de banco de dados', 'DBA', 'Data Base Administrator', 'Salário', 'quanto ganha', 'pagamento', 'Tecnologia', 'TI', 'banco de dados']",2289,153,5,PT7M35S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/bFrZZ1kHfOY/hqdefault.jpg,,,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
NDGY81fLONU,1. Modelagem de Banco de Dados: O Projeto de Banco de Dados,"Neste vídeo será apresentado o projeto de banco de dados, iniciando na parte de engenharia de requisitos, representado academicamente pelo mini-mundo. Depois será apresentado o modelo conceitual, lógico e físico e seus componentes principais, como as notações do Modelo-Entidade Relacionamento e alguns Sistemas Gerenciadores de Banco de Dados.

Enjoy it!
By @prof.pantoja
https://turing.pro.br/kadupantoja/",UC9XrJBtDKukqUQcHLy4t-kA,2021-12-09T21:29:33Z,27,"['modelagem', 'banco de dados', 'projeto de banco de dados', 'mer', 'der', 'relacionamento', 'modelo conceitual', 'modelo lógico', 'modelo físico', 'sgbd', 'peter chen', 'crows foot', 'pata de corvo', 'modelagem de banco de dados', 'atributos', 'entidade', 'auto-relacionamento', 'atributos multivalorados', 'integridade']",4364,212,16,PT17M18S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/NDGY81fLONU/hqdefault.jpg,pt,pt,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
k9N12vAMQvo,Banco de Dados | Questões de Concursos,"Questões  e exercícios de Banco de Dados para concursos, provas escolares e ENEM. Pratique.

☑ Receba mais dicas e questões de Conhecimentos Gerais pelo nosso canal no Telegram:
https://t.me/qconhecimentosgerais",UC5zBJgcMUxBu5MG-XeHzDvQ,2021-12-24T11:00:22Z,27,"['banco de dados para concursos', 'questões de banco de dados', 'simulado de banco de dados', 'banco de dados concursos comando sql ddl', 'comando sql dcl', 'metodo pretty mongodb', 'acronimo acid', 'ms sql server express edition', 'odbc', 'banco de dados modelo conceitual', 'sistemas gerenciadores de banco de dados', 'controle de concorrência em banco de dados', 'inclusao busca exclusao e alteracao em um banco de dados', 'banco de dados relacional', 'como estudar banco de dados concurso']",1188,43,1,PT7M16S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/k9N12vAMQvo/hqdefault.jpg,,,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
I3M54cLS2TA,CIENTISTA DE DADOS - AS MELHORES PROFISSÕES PARA 2022 #shorts #profissão #cientistadedados,,UCCAkI93vdSG5bXpQsTVdkkQ,2021-12-31T19:07:13Z,22,[],71888,5049,85,PT53S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/I3M54cLS2TA/hqdefault.jpg,,,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
HhV1piTuPPc,Banco de Dados para Iniciantes - O que é Banco de Dados?,"Fala galera, nessa série de vídeos vamos aprender mais sobre banco de Dados, vamos aprender o que é um banco de Dados, o que são SGBD's, SQL, etc.",UC34fqypptPY7PILAM4axy2A,2021-12-23T23:27:28Z,27,"['HTMl', 'CarreiraDesenvolvedor', 'AprendendoaProgramar', 'ProgramaçãoParaIniciantes', 'PrimeiroEmpregoComoProgramador', 'CSS', 'JavaScript', 'DesenvolvedornoExterior', 'CursoDeProgramação', 'PHP', 'sql', 'sgbd', 'banco de dados']",116,14,6,PT13M51S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/HhV1piTuPPc/hqdefault.jpg,pt,,2021-12-23T23:27:28Z,2021-12-23T23:27:06Z,2021-12-23T23:42:18Z,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
orFH4HLiMqc,2. Modelagem de Banco de Dados: O Modelo Entidade-Relacionamento,"Neste vídeo mostrarei as principais notações para modelagem de banco de dados e será feita uma introdução sobre o modelo entidade-relacionamento do Peter Chen.

Enjoy it!
By @prof.pantoja
https://turing.pro.br/kadupantoja/",UC9XrJBtDKukqUQcHLy4t-kA,2021-12-09T21:34:21Z,27,"['modelagem', 'banco de dados', 'projeto de banco de dados', 'mer', 'der', 'relacionamento', 'modelo conceitual', 'modelo lógico', 'modelo físico', 'sgbd', 'peter chen', 'crows foot', 'pata de corvo', 'modelagem de banco de dados', 'atributos', 'entidade', 'auto-relacionamento', 'atributos multivalorados', 'integridade']",2370,103,4,PT12M29S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/orFH4HLiMqc/hqdefault.jpg,pt,pt,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
Jae2w5JC10c,Modelagem de Banco de Dados: Apresentação,"Nesse curso serão mostrados os principais conceitos sobre a modelagem de banco de dados relacionais utilizando a notação tradicional de Peter Chen. O curso de inicia a partir do estudo do Projeto de Banco de Dados, onde é mostrado os modelos conceitual, lógico e o físico.

Enjoy it!
By @prof.pantoja
https://turing.pro.br/kadupantoja/",UC9XrJBtDKukqUQcHLy4t-kA,2021-12-09T21:27:17Z,27,"['modelagem', 'banco de dados', 'projeto de banco de dados', 'mer', 'der', 'relacionamento', 'modelo conceitual', 'modelo lógico', 'modelo físico', 'sgbd', 'peter chen', 'crows foot', 'pata de corvo', 'modelagem de banco de dados', 'atributos', 'entidade', 'auto-relacionamento', 'atributos multivalorados', 'integridade']",3089,141,4,PT1M33S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/Jae2w5JC10c/hqdefault.jpg,pt,pt,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
3T7PbLaPHYA,BANCO DE DADOS COM CLP NEXTO XPRESS,"Apoio: http://www.altus.com.br/

Suporte Técnico da Altus:
0800 510 9500
suporte@altus.com.br

=======================================
Cursos WR Kits:

Amplificadores Operacionais Intermediário
https://go.hotmart.com/P59455422E 

Raspberry Pi Pico
https://go.hotmart.com/L58812139W 

Linguagem C, o Curso Definitivo
https://go.hotmart.com/N48026554Y 

Amplificadores Operacionais Básico
https://go.hotmart.com/M50443817Y 

ESP32: Aprenda de Verdade!
https://go.hotmart.com/D48413904X 

Introdução ao Poderoso STM32
https://go.hotmart.com/T46339670E 

KiCAD Esquemáticos e Placas de Circuito Impresso
https://go.hotmart.com/A40158619U 

Áudio e Amplificadores Profissionais
https://go.hotmart.com/G26299296Q 

Proteus Simulação de Circuitos e Criação de Lay-Outs
https://go.hotmart.com/U8008895D 

Treinamento em Osciloscópio Digital
https://go.hotmart.com/D9607887A 

Leitura e Interpretação de Datasheets
https://go.hotmart.com/N8870397A 

Curso LT Spice Básico
https://go.hotmart.com/G11914923Y 

Curso LT Spice Intermediário
https://go.hotmart.com/S16944563J 

Análise Teórica de Amplificadores Comerciais
https://go.hotmart.com/T41877396A 

Monte o Seu Laboratório Profissional de Eletrônica
https://go.hotmart.com/H12758165R 

Arduino para Iniciantes
https://go.hotmart.com/W13291812W 

=======================================

FAÇA ASSINATURA ANUAL DA REVISTA ELETRÔNICA WR:
https://go.hotmart.com/I43326457Q 

=======================================
OUTROS CURSOS HOTMART RECOMENDADOS:

Filtros Digitais, DSP, C++, Arduino
https://go.hotmart.com/O54070208M 

Transistor MOSFET: Teoria e Aplicação
https://go.hotmart.com/Y43352724J 

Circuitos com JFETs
https://go.hotmart.com/U43060859B 

Interfaces Modernas
https://go.hotmart.com/K42796855N 

Mini Curso IHM Nextion Sem Bibliotecas
https://go.hotmart.com/X55878074W 

Microcontroladores PIC para Iniciantes
https://go.hotmart.com/O55878076Q 

Eletrônica Geral
https://go.hotmart.com/G7368331U 

Manutenção de Smartphones
https://go.hotmart.com/K6505199S 

Manutenção de Notebooks
https://go.hotmart.com/N6635304E 

Microcontroladores PIC nível iniciante
https://go.hotmart.com/O55878076Q  

Curso Arduino Gênese
https://go.hotmart.com/K59747772J 

=======================================
Loja WR Kits: https://wrkits.com.br/

Loja de Camisetas WR Kits: https://bit.ly/lojawrkits 

Playlists WR Kits: https://wrkits.com.br/canal

Se inscreva em nosso canal do Telegram:
https://t.me/joinchat/AAAAAFjxor3czJ6b5hsFpg 

Fanpage: https://facebook.com/wrkits

Instagram WR Kits: https://instagram.com/wrkits

Twitter/Instagram: @WagnerRambo


Contribua com a WR Kits em uma das plataformas:
https://www.patreon.com/wrkits
https://apoia.se/wrkits
https://www.padrim.com.br/wrkits


=======================================
Descrição do vídeo:

Banco de dados com CLP Nexto Xpress.


=======================================
=======================================",UCazAvTtoRlOrFDWDJDB2DKQ,2021-12-14T23:30:28Z,28,"['CLP', 'PLC', 'nexto xpress', 'altus', 'wr kits', 'wagner rambo', 'automação', 'ladder', 'banco de dados']",1673,112,5,PT18M33S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/3T7PbLaPHYA/hqdefault.jpg,pt,pt,,,,,0,,,['https://en.wikipedia.org/wiki/Technology'],,0,0,0,
Bso55VPsLUc,Ted Codd - O pai dos bancos de dados relacionais - Biografia/História #7,"#históriadacomputação #bancosdedados #biografia

Edgar Frank Codd, também conhecido como Ted Codd foi o criador do modelo de banco de dados relacionais, uma teoria influente que se tornou a base da maioria dos bancos de dados existentes até os dias atuais. 
Neste vídeo vamos falar sobre a história de Ted Codd e as contribuições deste cientista para a computação.

COMPARTILHE ESTE VÍDEO COM SEUS AMIGOS: https://youtu.be/Bso55VPsLUc

NÃO DEIXE DE SE INSCREVER NO CANAL E FORTALECER ESSE TRABALHO.",UC-g5Yr1ZUqexC5_2zPN_9HQ,2021-12-21T17:00:11Z,27,[],2667,218,7,PT16M27S,hd,False,True,public,youtube,True,False,False,https://i.ytimg.com/vi/Bso55VPsLUc/hqdefault.jpg,pt-BR,,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
umhbTDfcojA,Como Atualizar dados no banco de dados com o python TinyDB,"Aprenda Python comigo https://go.hotmart.com/S89451048M . .
.
. Curso de programação python - https://hotm.art/pythoncompletao  - Curso de python para web - https://hotm.art/webPython
Treinamento Elite Javascript - https://hotm.art/javascriptElite .
. Cursos Grátis aqui do canal:
Python saindo do zero: https://youtu.be/idV0b7SjEo4
Programação Orientado a Objetos: https://www.youtube.com/watch?v=lM9eRKy43PI&list=PLRgyR-RNeqLrxrNdY4ZxRk0eQGs3w1GyR


Equipamentos Utilizados

Notebook
- https://amzn.to/3DIYc7A

Cadeira
 - https://amzn.to/3DLdKHH

Monitor
 - https://amzn.to/3DIYc7A

Mouse
 - https://amzn.to/3DEi1ga

Teclado
 - https://amzn.to/3AePzAP

Material que complementa esse conteúdo
Python Iniciante - https://amzn.to/3NHwXyB

Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UC9WucW7_3HiejAY3Y9L80oQ/join

Links importantes:
Subindo uma api com o Flask https://youtu.be/sUeyx622rp0
Melhorando a API com o Flask: https://youtu.be/OKoycYUgfVc
Simplicidade com o Flask: https://youtu.be/JJgcetj8aU0",UC9WucW7_3HiejAY3Y9L80oQ,2021-12-16T21:00:24Z,27,"['Python', 'Banco de dados', 'python crud', 'função atualizar', 'atualizar banco de dados', 'banco de dados com python', 'atualizar dados no banco de dados', 'atualizar com python', 'python tutorial', 'logica de programação', 'atualizar fonte de dados com python', 'função que atualiza', 'update', 'update python', 'update data base python']",1003,33,3,PT9M51S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/umhbTDfcojA/hqdefault.jpg,pt-BR,,,,,,0,,,"['https://en.wikipedia.org/wiki/Knowledge', 'https://en.wikipedia.org/wiki/Technology']",,0,0,0,
GsUIKZjyqS0,Como  Mostrar dados gravados  em um banco de dados com o Python,"Aprenda Python comigo https://go.hotmart.com/S89451048M . .
.
. Curso de programação python - https://hotm.art/pythoncompletao  - Curso de python para web - https://hotm.art/webPython
Treinamento Elite Javascript - https://hotm.art/javascriptElite .
. Cursos Grátis aqui do canal:
Python saindo do zero: https://youtu.be/idV0b7SjEo4
Programação Orientado a Objetos: https://www.youtube.com/watch?v=lM9eRKy43PI&list=PLRgyR-RNeqLrxrNdY4ZxRk0eQGs3w1GyR


Equipamentos Utilizados

Notebook
- https://amzn.to/3DIYc7A

Cadeira
 - https://amzn.to/3DLdKHH

Monitor
 - https://amzn.to/3DIYc7A

Mouse
 - https://amzn.to/3DEi1ga

Teclado
 - https://amzn.to/3AePzAP

Material que complementa esse conteúdo
Python Iniciante - https://amzn.to/3NHwXyB

Seja membro deste canal e ganhe benefícios:
https://www.youtube.com/channel/UC9WucW7_3HiejAY3Y9L80oQ/join

Links importantes:
Subindo uma api com o Flask https://youtu.be/sUeyx622rp0
Melhorando a API com o Flask: https://youtu.be/OKoycYUgfVc
Simplicidade com o Flask: https://youtu.be/JJgcetj8aU0",UC9WucW7_3HiejAY3Y9L80oQ,2021-12-09T21:00:04Z,27,"['Python', 'Banco de dados', 'Banco de dados mais python', 'developer', 'python code', 'python 3', 'banco de dados tutorial', 'python tutorial', 'tinydb', 'bd', 'banco de dados não relacional', 'banco de dados python não relacional', 'como conectar com banco de dados', 'conectar com banco de dados python', 'conectar o python', 'gravar dados no banco de dados', 'inserir dados', 'mostrar dados', 'crud', 'python crud', 'python code tutorial', 'data base python', 'python básico', 'python avançado', 'lendo dados', 'leitura de dados']",1619,83,3,PT8M21S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/GsUIKZjyqS0/hqdefault.jpg,pt-BR,,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
GuQPlNNtIS4,Instalando o wordpress desde o banco de dados manualmente,"Aqui vamos mostrar como é simples instalar o wordpress manualmente, incluindo instalação do banco de dados pela hostgator. 

Como baixar o wordpress direto do site oficial da plataforma.

Wikipédia: WordPress é um sistema livre e aberto de gestão de conteúdo para internet, baseado em PHP com banco de dados MySQL, executado em um servidor interpretador, voltado principalmente para a criação de páginas eletrônicas e blogs online. 

Se ficou com alguma dúvida, me manda uma mensagem!!!

A maioria dos tutoriais que colocarei aqui, serão vídeos de serviços prestados para clientes na área de criação ou marketing digital.",UCTBu7S844O4zZgjU6Yqugpw,2021-12-22T11:39:52Z,27,"['como instalar wordpress', 'wordpress', 'instalar wordpress', 'banco de dados hostgator', 'instalando o windows wordpress', 'instalando wordpress', 'vamos instalar wordpress', 'hostgator', 'instalando wordpress fácil', 'instalando wordpress manualmente', 'atalho do design', 'como instalar banco de dados hostgator']",211,9,4,PT7M40S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/GuQPlNNtIS4/hqdefault.jpg,pt-BR,,,,,,0,,,['https://en.wikipedia.org/wiki/Technology'],,0,0,0,
sJjSYtedBGM,Curso de Banco de Dados Relacional - Aula 01,Aula 01 - Conceitos Iniciais,UCAPorptMKn5No_A7wdeXnSw,2021-12-29T01:13:04Z,28,"['Banco de Dados', 'Relacional', 'BD Relacional', 'Conceitos', 'Banco de Dados Relacional', 'Curso de Banco de Dados Relacional']",678,23,5,PT7M58S,hd,False,False,public,youtube,True,True,False,https://i.ytimg.com/vi/sJjSYtedBGM/hqdefault.jpg,,,,,,,0,,2021-12-28T00:00:00Z,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
iH-odvG1cJY,Banco de dados Access,,UCfERiya2oKBGCcLTBC8m-rw,2021-12-14T15:23:57Z,27,[],8510,274,2,PT16S,hd,False,True,public,youtube,True,False,False,https://i.ytimg.com/vi/iH-odvG1cJY/hqdefault.jpg,pt,pt,,,,,0,,,['https://en.wikipedia.org/wiki/Knowledge'],,0,0,0,
wHQEi4gvTH8,O QUE É BANCO DE DADOS? - DEVARIA,"Olá, mundo! Tudo bem com vocês? 

Hoje vamos te mostrar o que é, para que serve e porquê foi criado o Banco de Dados. Vem com a Devaria!

00:00 - Introdução/Explicação 
00:11 - O que é Banco de Dados?
05:23 - Se inscrevam no canal!

Ficou com dúvidas durante nossa aula ao vivo? Envie-as pelo chat ou comente quando os vídeos estiverem disponíveis em partes.

Não conseguiu ver a aula ao vivo? Acesse nosso grupo do Facebook https://www.facebook.com/groups/devaria que nós responderemos. 

LEMBRANDO que, para fazer parte do grupo, precisa estar INSCRITO NO CANAL E NO SITE da Devaria.

Assistiu esse vídeo e gostou? Se inscreve no canal, ativa o sininho para receber as notificações e deixe seu like!

Obrigado e até mais!

--------

Quer saber mais o que é a Devaria? https://youtu.be/ZEqYpFQZHsw

Segue a gente no Insta e confira nosso dia a dia

RAFA
https://www.instagram.com/rafamazzucato/

DANI
https://www.instagram.com/castellodaniel/

DEVARIA
https://www.instagram.com/devaria_oficial/


#BancoDeDados #SQL #Programação #Dev #Dados",UCai0pClQW1kPkAGpjV8LJrA,2021-12-09T22:32:28Z,28,[],312,30,2,PT5M39S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/wHQEi4gvTH8/hqdefault.jpg,pt-BR,,,,,,0,,,[],,0,0,0,
